ID,List,Item,Condition,Matrix_num,Match,phrase_type,meanRTperword,Preamble,Correct,RT,Exp
59ff90807ecfc50001be057b,0,82,filler,-,-,-,295.6666666666667,The icy wings,1,978,EXP2
59ff90807ecfc50001be057b,0,38,filler,-,-,-,393.5,Some roosters,1,1323,EXP2
59ff90807ecfc50001be057b,0,45,filler,-,-,-,318.5,A hunter,1,1496,EXP2
59ff90807ecfc50001be057b,0,84,filler,-,-,-,556.3333333333334,A faulty zipper,1,1161,EXP2
59ff90807ecfc50001be057b,0,49,filler,-,-,-,316.6666666666667,A quiet librarian,1,1047,EXP2
59ff90807ecfc50001be057b,0,62,filler,-,-,-,335.0,The newspaper,1,1258,EXP2
59ff90807ecfc50001be057b,0,81,filler,-,-,-,412.0,These radios,1,1105,EXP2
59ff90807ecfc50001be057b,0,3,sp_prep,s,0,prep,501.3333333333333,The tire-eater in the carnival sideshows,1,1251,EXP2
59ff90807ecfc50001be057b,0,44,filler,-,-,-,690.3333333333334,This mad scientist,1,1294,EXP2
59ff90807ecfc50001be057b,0,9,pp_prep,p,1,prep,532.3333333333334,The superintendents of the technical schools,1,1172,EXP2
59ff90807ecfc50001be057b,0,83,filler,-,-,-,591.3333333333334,The kitchen sink,1,1045,EXP2
59ff90807ecfc50001be057b,0,68,filler,-,-,-,618.5,These churches,1,1111,EXP2
59ff90807ecfc50001be057b,0,5,pp_rel,p,1,rel,369.5,The security forces that patrolled the manufacturing plants,0,1505,EXP2
59ff90807ecfc50001be057b,0,54,filler,-,-,-,690.0,The bike,1,1100,EXP2
59ff90807ecfc50001be057b,0,7,sp_rel,s,0,rel,419.25,The charismatic leader who addressed the dissident groups,0,1504,EXP2
59ff90807ecfc50001be057b,0,74,filler,-,-,-,496.5,The coat,1,947,EXP2
59ff90807ecfc50001be057b,0,10,ps_prep,p,0,prep,326.0,The memos from the junior executive,1,1046,EXP2
59ff90807ecfc50001be057b,0,47,filler,-,-,-,390.0,The unavoidable disaster,1,1269,EXP2
59ff90807ecfc50001be057b,0,73,filler,-,-,-,755.3333333333334,The broken printers,1,1232,EXP2
59ff90807ecfc50001be057b,0,8,ss_rel,s,1,rel,422.0,The advisor who directed the student,1,1229,EXP2
59ff90807ecfc50001be057b,0,65,filler,-,-,-,628.0,The chain,1,982,EXP2
59ff90807ecfc50001be057b,0,6,ps_rel,p,0,rel,441.14285714285717,The confessions that involved the television preacher,1,1131,EXP2
59ff90807ecfc50001be057b,0,61,filler,-,-,-,425.0,A tight glove,1,1160,EXP2
59ff90807ecfc50001be057b,0,39,filler,-,-,-,549.0,Every child,1,1050,EXP2
59ff90807ecfc50001be057b,0,4,ss_prep,s,1,prep,492.25,The bright light in Doctor Smith's examination room,1,1122,EXP2
59ff90807ecfc50001be057b,0,79,filler,-,-,-,779.6666666666666,A closed drawer,1,1088,EXP2
59ff90807ecfc50001be057b,0,28,ss_prep,s,1,prep,421.3333333333333,The laboratory with the analog computer,1,1238,EXP2
59ff90807ecfc50001be057b,0,43,filler,-,-,-,616.0,All the cats,1,1029,EXP2
59ff90807ecfc50001be057b,0,70,filler,-,-,-,812.5,This shoe,1,985,EXP2
59ff90807ecfc50001be057b,0,16,ss_rel,s,1,rel,472.6666666666667,The consultant who advised the firm,1,1336,EXP2
59ff90807ecfc50001be057b,0,64,filler,-,-,-,650.0,The rusty blades,1,880,EXP2
59ff90807ecfc50001be057b,0,14,ps_rel,p,0,rel,606.5714285714286,The rebel soldiers who deserted the battle,1,1075,EXP2
59ff90807ecfc50001be057b,0,53,filler,-,-,-,664.0,The prickly thorns,1,1001,EXP2
59ff90807ecfc50001be057b,0,1,pp_prep,p,1,prep,351.625,The demo tapes from the popular rock singers,1,1040,EXP2
59ff90807ecfc50001be057b,0,42,filler,-,-,-,1533.0,The farmers,1,1056,EXP2
59ff90807ecfc50001be057b,0,76,filler,-,-,-,559.0,The gooey filling,1,1049,EXP2
59ff90807ecfc50001be057b,0,31,sp_rel,s,0,rel,445.375,The Peace Corps volunteer who assisted the villages,0,1330,EXP2
59ff90807ecfc50001be057b,0,66,filler,-,-,-,1482.5,The jackets,1,1191,EXP2
59ff90807ecfc50001be057b,0,26,ps_prep,p,0,prep,592.3333333333334,The applicants for the corporate scholarship,1,1306,EXP2
59ff90807ecfc50001be057b,0,36,filler,-,-,-,739.0,The slimy frog,1,1268,EXP2
59ff90807ecfc50001be057b,0,35,filler,-,-,-,795.5,The fire,1,956,EXP2
59ff90807ecfc50001be057b,0,13,pp_rel,p,1,rel,457.7142857142857,The offices that belonged to the accountants,1,1024,EXP2
59ff90807ecfc50001be057b,0,57,filler,-,-,-,354.0,The wobbly leg,1,1179,EXP2
59ff90807ecfc50001be057b,0,27,sp_prep,s,0,prep,520.5,The editor of the history books,1,1157,EXP2
59ff90807ecfc50001be057b,0,87,filler,-,-,-,420.5,Each fork,1,1098,EXP2
59ff90807ecfc50001be057b,0,63,filler,-,-,-,657.0,The cracked knob,1,1026,EXP2
59ff90807ecfc50001be057b,0,24,ss_rel,s,1,rel,470.1666666666667,The speaker who addressed the meeting,0,1513,EXP2
59ff90807ecfc50001be057b,0,34,filler,-,-,-,533.0,The dog,1,1010,EXP2
59ff90807ecfc50001be057b,0,17,pp_prep,p,1,prep,291.0,The teaching assistants for the physics labs,1,967,EXP2
59ff90807ecfc50001be057b,0,48,filler,-,-,-,485.6666666666667,Some terminal diseases,1,945,EXP2
59ff90807ecfc50001be057b,0,12,ss_prep,s,1,prep,469.0,The traffic jam on the Okemos street,1,932,EXP2
59ff90807ecfc50001be057b,0,69,filler,-,-,-,495.3333333333333,The tight fingers,1,981,EXP2
59ff90807ecfc50001be057b,0,50,filler,-,-,-,497.0,The President,1,943,EXP2
59ff90807ecfc50001be057b,0,29,pp_rel,p,1,rel,326.3333333333333,The demonstrators that interrupted the rallies,1,1046,EXP2
59ff90807ecfc50001be057b,0,51,filler,-,-,-,489.0,The Prime Minister,1,1078,EXP2
59ff90807ecfc50001be057b,0,15,sp_rel,s,0,rel,441.8333333333333,The actor who directed the films,1,878,EXP2
59ff90807ecfc50001be057b,0,75,filler,-,-,-,356.5,A train,1,1006,EXP2
59ff90807ecfc50001be057b,0,77,filler,-,-,-,423.0,An oven,1,1220,EXP2
59ff90807ecfc50001be057b,0,18,ps_prep,p,0,prep,443.3333333333333,The couriers with the diplomat's message,1,983,EXP2
59ff90807ecfc50001be057b,0,58,filler,-,-,-,865.3333333333334,Some iron railings,1,1127,EXP2
59ff90807ecfc50001be057b,0,30,ps_rel,p,0,rel,351.85714285714283,The students who had failed the class,1,951,EXP2
59ff90807ecfc50001be057b,0,60,filler,-,-,-,601.5,A purse,1,957,EXP2
59ff90807ecfc50001be057b,0,56,filler,-,-,-,420.0,The laptop,1,1055,EXP2
59ff90807ecfc50001be057b,0,11,sp_prep,s,0,prep,283.0,The neutral zone around the Arcturian solar systems,1,959,EXP2
59ff90807ecfc50001be057b,0,78,filler,-,-,-,409.0,Some loud speakers,1,1449,EXP2
59ff90807ecfc50001be057b,0,2,ps_prep,p,0,prep,338.2857142857143,The pamphlets from the British government agency,1,1055,EXP2
59ff90807ecfc50001be057b,0,85,filler,-,-,-,572.0,This chain,1,972,EXP2
59ff90807ecfc50001be057b,0,32,ss_rel,s,1,rel,314.0,The ruler who enslaved the city-state,1,878,EXP2
59ff90807ecfc50001be057b,0,33,filler,-,-,-,335.6666666666667,The unhappy man,1,1009,EXP2
59ff90807ecfc50001be057b,0,55,filler,-,-,-,437.0,Some chairs,1,1145,EXP2
59ff90807ecfc50001be057b,0,25,pp_prep,p,1,prep,365.57142857142856,The directors of the forthcoming motion pictures,1,907,EXP2
59ff90807ecfc50001be057b,0,41,filler,-,-,-,362.3333333333333,A helpless lamb,1,966,EXP2
59ff90807ecfc50001be057b,0,72,filler,-,-,-,408.5,A staircase,1,926,EXP2
59ff90807ecfc50001be057b,0,22,ps_rel,p,0,rel,482.0,The composers who rewrote the opera,1,996,EXP2
59ff90807ecfc50001be057b,0,88,filler,-,-,-,704.0,Those shoes,1,1130,EXP2
59ff90807ecfc50001be057b,0,19,sp_prep,s,0,prep,430.3333333333333,The star of the Broadway musicals,1,1046,EXP2
59ff90807ecfc50001be057b,0,86,filler,-,-,-,378.6666666666667,That dull razor,1,1127,EXP2
59ff90807ecfc50001be057b,0,46,filler,-,-,-,1096.0,The policemen,1,910,EXP2
59ff90807ecfc50001be057b,0,21,pp_rel,p,1,rel,402.3333333333333,The pictures that embarrassed the politicians,1,1012,EXP2
59ff90807ecfc50001be057b,0,37,filler,-,-,-,457.6666666666667,These hungry boys,1,1116,EXP2
59ff90807ecfc50001be057b,0,71,filler,-,-,-,500.5,Those plants,1,1100,EXP2
59ff90807ecfc50001be057b,0,20,ss_prep,s,1,prep,462.3333333333333,The corporation with the banking monopoly,1,993,EXP2
59ff90807ecfc50001be057b,0,59,filler,-,-,-,594.0,These crooked prongs,1,1061,EXP2
59ff90807ecfc50001be057b,0,40,filler,-,-,-,394.6666666666667,Those unlucky firemen,0,1272,EXP2
59ff90807ecfc50001be057b,0,23,sp_rel,s,0,rel,484.42857142857144,The teacher who received the education certificates,1,1004,EXP2
59ff90807ecfc50001be057b,0,52,filler,-,-,-,376.3333333333333,The lazy student,1,958,EXP2
59ff90807ecfc50001be057b,0,80,filler,-,-,-,452.5,The roses,1,1053,EXP2
59e9307dc0d35a00012953d8,0,67,filler,-,-,-,439.0,This short skirt,1,515,EXP2
59e9307dc0d35a00012953d8,0,82,filler,-,-,-,349.0,The icy wings,1,717,EXP2
59e9307dc0d35a00012953d8,0,38,filler,-,-,-,351.0,Some roosters,1,674,EXP2
59e9307dc0d35a00012953d8,0,45,filler,-,-,-,328.0,A hunter,1,525,EXP2
59e9307dc0d35a00012953d8,0,84,filler,-,-,-,361.6666666666667,A faulty zipper,1,794,EXP2
59e9307dc0d35a00012953d8,0,49,filler,-,-,-,329.3333333333333,A quiet librarian,1,796,EXP2
59e9307dc0d35a00012953d8,0,62,filler,-,-,-,387.0,The newspaper,1,524,EXP2
59e9307dc0d35a00012953d8,0,81,filler,-,-,-,353.5,These radios,1,461,EXP2
59e9307dc0d35a00012953d8,0,3,sp_prep,s,0,prep,436.6666666666667,The tire-eater in the carnival sideshows,1,601,EXP2
59e9307dc0d35a00012953d8,0,44,filler,-,-,-,335.3333333333333,This mad scientist,1,712,EXP2
59e9307dc0d35a00012953d8,0,9,pp_prep,p,1,prep,348.6666666666667,The superintendents of the technical schools,1,527,EXP2
59e9307dc0d35a00012953d8,0,83,filler,-,-,-,337.3333333333333,The kitchen sink,1,454,EXP2
59e9307dc0d35a00012953d8,0,68,filler,-,-,-,345.5,These churches,1,433,EXP2
59e9307dc0d35a00012953d8,0,5,pp_rel,p,1,rel,388.875,The security forces that patrolled the manufacturing plants,1,510,EXP2
59e9307dc0d35a00012953d8,0,54,filler,-,-,-,364.0,The bike,1,388,EXP2
59e9307dc0d35a00012953d8,0,7,sp_rel,s,0,rel,355.375,The charismatic leader who addressed the dissident groups,0,498,EXP2
59e9307dc0d35a00012953d8,0,74,filler,-,-,-,339.0,The coat,1,382,EXP2
59e9307dc0d35a00012953d8,0,10,ps_prep,p,0,prep,305.6666666666667,The memos from the junior executive,1,795,EXP2
59e9307dc0d35a00012953d8,0,47,filler,-,-,-,335.6666666666667,The unavoidable disaster,1,486,EXP2
59e9307dc0d35a00012953d8,0,73,filler,-,-,-,324.0,The broken printers,1,661,EXP2
59e9307dc0d35a00012953d8,0,8,ss_rel,s,1,rel,306.3333333333333,The advisor who directed the student,1,627,EXP2
59e9307dc0d35a00012953d8,0,65,filler,-,-,-,309.0,The chain,1,729,EXP2
59e9307dc0d35a00012953d8,0,6,ps_rel,p,0,rel,289.0,The confessions that involved the television preacher,1,714,EXP2
59e9307dc0d35a00012953d8,0,61,filler,-,-,-,297.0,A tight glove,1,483,EXP2
59e9307dc0d35a00012953d8,0,39,filler,-,-,-,335.5,Every child,1,387,EXP2
59e9307dc0d35a00012953d8,0,4,ss_prep,s,1,prep,282.125,The bright light in Doctor Smith's examination room,1,617,EXP2
59e9307dc0d35a00012953d8,0,79,filler,-,-,-,288.3333333333333,A closed drawer,1,664,EXP2
59e9307dc0d35a00012953d8,0,28,ss_prep,s,1,prep,275.0,The laboratory with the analog computer,1,487,EXP2
59e9307dc0d35a00012953d8,0,43,filler,-,-,-,308.0,All the cats,1,443,EXP2
59e9307dc0d35a00012953d8,0,70,filler,-,-,-,343.5,This shoe,1,456,EXP2
59e9307dc0d35a00012953d8,0,16,ss_rel,s,1,rel,296.1666666666667,The consultant who advised the firm,1,437,EXP2
59e9307dc0d35a00012953d8,0,64,filler,-,-,-,286.3333333333333,The rusty blades,1,663,EXP2
59e9307dc0d35a00012953d8,0,14,ps_rel,p,0,rel,298.85714285714283,The rebel soldiers who deserted the battle,1,718,EXP2
59e9307dc0d35a00012953d8,0,53,filler,-,-,-,321.6666666666667,The prickly thorns,1,558,EXP2
59e9307dc0d35a00012953d8,0,1,pp_prep,p,1,prep,302.0,The demo tapes from the popular rock singers,1,528,EXP2
59e9307dc0d35a00012953d8,0,42,filler,-,-,-,293.5,The farmers,1,536,EXP2
59e9307dc0d35a00012953d8,0,76,filler,-,-,-,293.6666666666667,The gooey filling,1,445,EXP2
59e9307dc0d35a00012953d8,0,31,sp_rel,s,0,rel,286.75,The Peace Corps volunteer who assisted the villages,1,430,EXP2
59e9307dc0d35a00012953d8,0,66,filler,-,-,-,306.5,The jackets,1,381,EXP2
59e9307dc0d35a00012953d8,0,26,ps_prep,p,0,prep,293.5,The applicants for the corporate scholarship,1,674,EXP2
59e9307dc0d35a00012953d8,0,36,filler,-,-,-,305.6666666666667,The slimy frog,1,411,EXP2
59e9307dc0d35a00012953d8,0,35,filler,-,-,-,372.0,The fire,1,292,EXP2
59e9307dc0d35a00012953d8,0,13,pp_rel,p,1,rel,275.14285714285717,The offices that belonged to the accountants,1,688,EXP2
59e9307dc0d35a00012953d8,0,57,filler,-,-,-,325.0,The wobbly leg,1,407,EXP2
59e9307dc0d35a00012953d8,0,27,sp_prep,s,0,prep,273.5,The editor of the history books,1,1029,EXP2
59e9307dc0d35a00012953d8,0,87,filler,-,-,-,320.5,Each fork,1,429,EXP2
59e9307dc0d35a00012953d8,0,63,filler,-,-,-,385.0,The cracked knob,1,390,EXP2
59e9307dc0d35a00012953d8,0,24,ss_rel,s,1,rel,309.5,The speaker who addressed the meeting,1,505,EXP2
59e9307dc0d35a00012953d8,0,34,filler,-,-,-,304.5,The dog,1,381,EXP2
59e9307dc0d35a00012953d8,0,17,pp_prep,p,1,prep,321.0,The teaching assistants for the physics labs,1,1023,EXP2
59e9307dc0d35a00012953d8,0,48,filler,-,-,-,333.6666666666667,Some terminal diseases,1,554,EXP2
59e9307dc0d35a00012953d8,0,12,ss_prep,s,1,prep,341.2857142857143,The traffic jam on the Okemos street,1,726,EXP2
59e9307dc0d35a00012953d8,0,69,filler,-,-,-,378.0,The tight fingers,1,661,EXP2
59e9307dc0d35a00012953d8,0,50,filler,-,-,-,313.5,The President,1,596,EXP2
59e9307dc0d35a00012953d8,0,29,pp_rel,p,1,rel,353.0,The demonstrators that interrupted the rallies,1,613,EXP2
59e9307dc0d35a00012953d8,0,51,filler,-,-,-,408.0,The Prime Minister,1,306,EXP2
59e9307dc0d35a00012953d8,0,15,sp_rel,s,0,rel,351.6666666666667,The actor who directed the films,1,805,EXP2
59e9307dc0d35a00012953d8,0,75,filler,-,-,-,363.0,A train,1,607,EXP2
59e9307dc0d35a00012953d8,0,77,filler,-,-,-,379.0,An oven,1,566,EXP2
59e9307dc0d35a00012953d8,0,18,ps_prep,p,0,prep,308.0,The couriers with the diplomat's message,1,658,EXP2
59e9307dc0d35a00012953d8,0,58,filler,-,-,-,373.6666666666667,Some iron railings,1,593,EXP2
59e9307dc0d35a00012953d8,0,30,ps_rel,p,0,rel,305.85714285714283,The students who had failed the class,1,916,EXP2
59e9307dc0d35a00012953d8,0,60,filler,-,-,-,332.5,A purse,1,383,EXP2
59e9307dc0d35a00012953d8,0,56,filler,-,-,-,340.5,The laptop,1,423,EXP2
59e9307dc0d35a00012953d8,0,11,sp_prep,s,0,prep,287.75,The neutral zone around the Arcturian solar systems,0,461,EXP2
59e9307dc0d35a00012953d8,0,78,filler,-,-,-,434.0,Some loud speakers,1,644,EXP2
59e9307dc0d35a00012953d8,0,2,ps_prep,p,0,prep,304.0,The pamphlets from the British government agency,1,539,EXP2
59e9307dc0d35a00012953d8,0,85,filler,-,-,-,318.0,This chain,1,470,EXP2
59e9307dc0d35a00012953d8,0,32,ss_rel,s,1,rel,290.6666666666667,The ruler who enslaved the city-state,1,470,EXP2
59e9307dc0d35a00012953d8,0,33,filler,-,-,-,329.0,The unhappy man,1,369,EXP2
59e9307dc0d35a00012953d8,0,55,filler,-,-,-,362.5,Some chairs,1,328,EXP2
59e9307dc0d35a00012953d8,0,25,pp_prep,p,1,prep,301.85714285714283,The directors of the forthcoming motion pictures,1,412,EXP2
59e9307dc0d35a00012953d8,0,41,filler,-,-,-,364.3333333333333,A helpless lamb,1,797,EXP2
59e9307dc0d35a00012953d8,0,72,filler,-,-,-,340.0,A staircase,1,416,EXP2
59e9307dc0d35a00012953d8,0,22,ps_rel,p,0,rel,339.8333333333333,The composers who rewrote the opera,1,670,EXP2
59e9307dc0d35a00012953d8,0,88,filler,-,-,-,444.0,Those shoes,1,357,EXP2
59e9307dc0d35a00012953d8,0,19,sp_prep,s,0,prep,318.5,The star of the Broadway musicals,1,1178,EXP2
59e9307dc0d35a00012953d8,0,86,filler,-,-,-,343.0,That dull razor,1,613,EXP2
59e9307dc0d35a00012953d8,0,46,filler,-,-,-,434.0,The policemen,1,565,EXP2
59e9307dc0d35a00012953d8,0,21,pp_rel,p,1,rel,492.6666666666667,The pictures that embarrassed the politicians,1,481,EXP2
59e9307dc0d35a00012953d8,0,37,filler,-,-,-,346.3333333333333,These hungry boys,1,407,EXP2
59e9307dc0d35a00012953d8,0,71,filler,-,-,-,390.0,Those plants,1,435,EXP2
59e9307dc0d35a00012953d8,0,20,ss_prep,s,1,prep,361.6666666666667,The corporation with the banking monopoly,0,619,EXP2
59e9307dc0d35a00012953d8,0,59,filler,-,-,-,438.0,These crooked prongs,1,399,EXP2
59e9307dc0d35a00012953d8,0,40,filler,-,-,-,426.3333333333333,Those unlucky firemen,0,370,EXP2
59e9307dc0d35a00012953d8,0,23,sp_rel,s,0,rel,358.14285714285717,The teacher who received the education certificates,1,551,EXP2
59e9307dc0d35a00012953d8,0,52,filler,-,-,-,448.0,The lazy student,1,620,EXP2
59e9307dc0d35a00012953d8,0,80,filler,-,-,-,500.5,The roses,1,504,EXP2
59fb9e45120fb30001947b40,0,67,filler,-,-,-,689.3333333333334,This short skirt,1,844,EXP2
59fb9e45120fb30001947b40,0,82,filler,-,-,-,681.3333333333334,The icy wings,1,732,EXP2
59fb9e45120fb30001947b40,0,38,filler,-,-,-,874.0,Some roosters,1,727,EXP2
59fb9e45120fb30001947b40,0,45,filler,-,-,-,898.0,A hunter,1,1047,EXP2
59fb9e45120fb30001947b40,0,84,filler,-,-,-,633.6666666666666,A faulty zipper,1,743,EXP2
59fb9e45120fb30001947b40,0,49,filler,-,-,-,934.6666666666666,A quiet librarian,1,775,EXP2
59fb9e45120fb30001947b40,0,62,filler,-,-,-,645.0,The newspaper,1,657,EXP2
59fb9e45120fb30001947b40,0,81,filler,-,-,-,699.0,These radios,1,1009,EXP2
59fb9e45120fb30001947b40,0,3,sp_prep,s,0,prep,985.0,The tire-eater in the carnival sideshows,1,744,EXP2
59fb9e45120fb30001947b40,0,44,filler,-,-,-,562.6666666666666,This mad scientist,1,615,EXP2
59fb9e45120fb30001947b40,0,9,pp_prep,p,1,prep,663.1666666666666,The superintendents of the technical schools,1,837,EXP2
59fb9e45120fb30001947b40,0,83,filler,-,-,-,704.6666666666666,The kitchen sink,1,644,EXP2
59fb9e45120fb30001947b40,0,68,filler,-,-,-,528.0,These churches,1,524,EXP2
59fb9e45120fb30001947b40,0,5,pp_rel,p,1,rel,639.75,The security forces that patrolled the manufacturing plants,1,526,EXP2
59fb9e45120fb30001947b40,0,54,filler,-,-,-,532.5,The bike,1,729,EXP2
59fb9e45120fb30001947b40,0,7,sp_rel,s,0,rel,936.5,The charismatic leader who addressed the dissident groups,1,693,EXP2
59fb9e45120fb30001947b40,0,74,filler,-,-,-,541.0,The coat,1,743,EXP2
59fb9e45120fb30001947b40,0,10,ps_prep,p,0,prep,705.1666666666666,The memos from the junior executive,1,648,EXP2
59fb9e45120fb30001947b40,0,47,filler,-,-,-,1027.6666666666667,The unavoidable disaster,1,733,EXP2
59fb9e45120fb30001947b40,0,73,filler,-,-,-,590.6666666666666,The broken printers,1,555,EXP2
59fb9e45120fb30001947b40,0,8,ss_rel,s,1,rel,601.1666666666666,The advisor who directed the student,1,710,EXP2
59fb9e45120fb30001947b40,0,65,filler,-,-,-,816.0,The chain,1,597,EXP2
59fb9e45120fb30001947b40,0,6,ps_rel,p,0,rel,619.5714285714286,The confessions that involved the television preacher,1,1102,EXP2
59fb9e45120fb30001947b40,0,61,filler,-,-,-,567.6666666666666,A tight glove,1,580,EXP2
59fb9e45120fb30001947b40,0,39,filler,-,-,-,641.5,Every child,1,581,EXP2
59fb9e45120fb30001947b40,0,4,ss_prep,s,1,prep,557.75,The bright light in Doctor Smith's examination room,1,562,EXP2
59fb9e45120fb30001947b40,0,79,filler,-,-,-,586.6666666666666,A closed drawer,1,535,EXP2
59fb9e45120fb30001947b40,0,28,ss_prep,s,1,prep,650.1666666666666,The laboratory with the analog computer,1,495,EXP2
59fb9e45120fb30001947b40,0,43,filler,-,-,-,593.6666666666666,All the cats,1,623,EXP2
59fb9e45120fb30001947b40,0,70,filler,-,-,-,542.0,This shoe,1,598,EXP2
59fb9e45120fb30001947b40,0,16,ss_rel,s,1,rel,643.8333333333334,The consultant who advised the firm,1,626,EXP2
59fb9e45120fb30001947b40,0,64,filler,-,-,-,550.3333333333334,The rusty blades,1,594,EXP2
59fb9e45120fb30001947b40,0,14,ps_rel,p,0,rel,557.7142857142857,The rebel soldiers who deserted the battle,1,906,EXP2
59fb9e45120fb30001947b40,0,53,filler,-,-,-,539.0,The prickly thorns,1,492,EXP2
59fb9e45120fb30001947b40,0,1,pp_prep,p,1,prep,496.125,The demo tapes from the popular rock singers,1,533,EXP2
59fb9e45120fb30001947b40,0,42,filler,-,-,-,576.0,The farmers,1,623,EXP2
59fb9e45120fb30001947b40,0,76,filler,-,-,-,660.3333333333334,The gooey filling,1,934,EXP2
59fb9e45120fb30001947b40,0,31,sp_rel,s,0,rel,639.875,The Peace Corps volunteer who assisted the villages,1,730,EXP2
59fb9e45120fb30001947b40,0,66,filler,-,-,-,684.5,The jackets,1,529,EXP2
59fb9e45120fb30001947b40,0,26,ps_prep,p,0,prep,669.3333333333334,The applicants for the corporate scholarship,1,493,EXP2
59fb9e45120fb30001947b40,0,36,filler,-,-,-,562.6666666666666,The slimy frog,1,700,EXP2
59fb9e45120fb30001947b40,0,35,filler,-,-,-,1441.0,The fire,1,643,EXP2
59fb9e45120fb30001947b40,0,13,pp_rel,p,1,rel,591.1428571428571,The offices that belonged to the accountants,1,581,EXP2
59fb9e45120fb30001947b40,0,57,filler,-,-,-,564.0,The wobbly leg,1,637,EXP2
59fb9e45120fb30001947b40,0,27,sp_prep,s,0,prep,593.0,The editor of the history books,1,657,EXP2
59fb9e45120fb30001947b40,0,87,filler,-,-,-,541.5,Each fork,1,497,EXP2
59fb9e45120fb30001947b40,0,63,filler,-,-,-,573.0,The cracked knob,1,403,EXP2
59fb9e45120fb30001947b40,0,24,ss_rel,s,1,rel,528.1666666666666,The speaker who addressed the meeting,1,449,EXP2
59fb9e45120fb30001947b40,0,34,filler,-,-,-,641.0,The dog,1,456,EXP2
59fb9e45120fb30001947b40,0,17,pp_prep,p,1,prep,585.8571428571429,The teaching assistants for the physics labs,1,546,EXP2
